,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
206,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,ANH BA,52.487191,13.326351,Vietnamese Restaurant
207,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Weichardt Brot,52.485951801874144,13.32616546826688,Bakery
208,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Nan Spa,52.49426760256518,13.322007822380955,Spa
209,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Les Baguettes,52.48666443001229,13.326319456100464,Bakery
210,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Sabor Latino,52.48609421096733,13.329900428763835,Peruvian Restaurant
211,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Thai-Art,52.486654,13.319444,Thai Restaurant
212,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Prager Platz,52.49324516081073,13.33285847026549,Plaza
213,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Rossmann,52.486447272368075,13.32167665124368,Drugstore
214,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,LaMa,52.495335,13.328488,Coffee Shop
215,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,bar 47,52.49616082850336,13.326805409914597,Cocktail Bar
216,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Die gute Stube,52.49339940877017,13.32171142532367,German Restaurant
217,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Tian Fu II,52.48713276538342,13.329602326226215,Chinese Restaurant
218,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Delicious Berlin,52.49643386886907,13.326137065887453,Liquor Store
219,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,ELIXIA Vitalclub Berlin Wilmersdorf Prager Passage,52.49342177302351,13.332748503161538,Gym
220,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Crème Caramel,52.49625424314039,13.328427672386168,Bistro
221,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,BIO COMPANY,52.48570423099271,13.322515569086509,Organic Grocery
222,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,EDEKA Stadie,52.4935018386996,13.332596559993105,Supermarket
223,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,EDEKA,52.4867891,13.3255348,Supermarket
224,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Les 3 veuves de Wilmersdorf,52.489290357815726,13.319579852846744,French Restaurant
225,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Francesco Forgione,52.48740268473961,13.322821855545044,Italian Restaurant
226,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Ludwigkirchplatz,52.4970554,13.323500099999999,Plaza
227,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Taberna de Bellas Artes,52.49630947595289,13.322533375291592,Tapas Restaurant
228,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Ta Panta Ri,52.495092508160496,13.324593793801427,Greek Restaurant
229,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Benedict,52.497324,13.323777,Breakfast Spot
230,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Grüne Lampe,52.4965,13.32373,Russian Restaurant
231,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Ishin,52.49426521957291,13.331079943983946,Japanese Restaurant
232,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Yoshioka,52.48798972194057,13.317926134259867,Japanese Restaurant
233,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Kerszberg's,52.495876,13.323911,Breakfast Spot
234,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Erdkorn,52.49359896268624,13.331308364868164,Organic Grocery
235,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Garçon,52.48934819776054,13.319556529543785,French Restaurant
236,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,VIPAN,52.49302104401053,13.329369265740748,Indian Restaurant
237,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Sushi Miyabi,52.48713535160029,13.322618868340347,Sushi Restaurant
238,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Namaste,52.496337881488024,13.327769013811475,Indian Restaurant
239,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,San Marino,52.493336335836474,13.332914922290948,Italian Restaurant
240,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,West Burger,52.48686340440469,13.322549768532514,Burger Joint
241,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Back-Art 132,52.486433610054995,13.321500226419456,Bakery
242,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Chi Ôh Restaurant,52.49561738237141,13.324103951454164,Vegetarian / Vegan Restaurant
243,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Rickenbackers Music Inn,52.49194070698896,13.330961261278352,Bar
244,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Cafè Engelchen,52.49342523963437,13.333295894872716,Café
245,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Tegernseer Tönnchen,52.48643954192765,13.317532382938063,Bavarian Restaurant
246,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Bobsek Burger,52.48679701227592,13.323886164039473,Burger Joint
247,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Istanbul Grill,52.486741701588656,13.320035683184551,Doner Restaurant
248,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Egger's,52.48701459266969,13.33066751291655,Argentinian Restaurant
249,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Hyperion Hotel Berlin,52.4938655966429,13.333103542327876,Hotel
250,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,TWO Hotel Berlin by Axel,52.490345045274296,13.330556369873767,Hotel
251,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Meyerbeer Coffee,52.4932233557136,13.332913278714305,Café
252,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Tasty Cuisine,52.49314119906394,13.333072023651937,Vietnamese Restaurant
253,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Prager Passage,52.49342279434599,13.332739349894073,Shopping Mall
254,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,eurogida,52.48753092656757,13.331560029113849,Grocery Store
255,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,dm-drogerie markt,52.493613560455216,13.33292232638928,Drugstore
256,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Pho Bay,52.486507612424795,13.323098165029881,Vietnamese Restaurant
257,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,McFIT,52.486647,13.32839,Gym / Fitness Center
258,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Max & Moritz,52.48670680811843,13.3225238633973,Doner Restaurant
259,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Thoben's Backwaren,52.48663242642978,13.32377125447118,Bakery
260,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Boulderworx,52.48688055342878,13.318214828154574,Climbing Gym
261,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,KiiWii Familienrestaurant,52.490771037920894,13.331084621634679,Restaurant
262,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Lidl,52.48676769999999,13.3249204,Supermarket
263,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Parkcafé Berlin,52.4909664790174,13.314368867516635,Café
264,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Hotel NH Berlin City West,52.488721365599424,13.330779878572018,Hotel
265,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Amara Restaurant,52.491152,13.330943,Indian Restaurant
266,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Adria-Grill,52.48658083937347,13.324183967378914,Restaurant
267,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Grün Elektro,52.48675602200254,13.327186336749206,Lighting Store
268,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,L&M Lee Leuchten,52.48675882816315,13.322272,Lighting Store
269,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Tchibo,52.48656277413025,13.322033500829392,Coffee Shop
270,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Spielbrett,52.4863821868586,13.321963375162207,Toy / Game Store
271,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Veloce Pizza e Pasta,52.48637344624161,13.321311618246016,Pizza Place
272,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,World of Video,52.48591015307042,13.322620602427087,Video Store
273,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Prager Apotheke,52.49344026241508,13.332617326264026,Pharmacy
274,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Emi Backshop,52.486625230299815,13.319329619407654,Coffee Shop
275,Charlottenburg-Wilmersdorf,52.49097153471681,13.324789343465545,Zona Bar,52.48609161376953,13.33072280883789,Café
276,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Genazvale,52.48980267116557,13.312003992147849,Caucasian Restaurant
277,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Thaiwiese im Preußenpark,52.49317777737466,13.31206873172159,Street Food Gathering
278,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Preußenpark,52.49274801972639,13.31295132637024,Park
279,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,BIO COMPANY,52.49062387825447,13.313468848806775,Organic Grocery
280,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Hotel Villa Konstanz,52.48933225682554,13.307978958739126,Hotel
281,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Hotel Provocateur,52.495754400364,13.308515882988875,Hotel
282,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Trattoria Pizzeria Salento,52.49479362582716,13.304751853005635,Trattoria/Osteria
283,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Jebens Conditorei & Café,52.488710717261064,13.301578506263521,Dessert Shop
284,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Rossmann,52.490091753630104,13.312969906389954,Drugstore
285,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Getränke Hoffmann,52.49231872052013,13.307482308615706,Food & Drink Shop
286,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Hotel Wittelsbach,52.49520293380716,13.310243009321143,Hotel
287,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,REWE City,52.495615604110526,13.311273407986619,Supermarket
288,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Hotel-Pension Margrit,52.49665422231094,13.308329311783664,Hotel
289,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Flohmarkt am Fehrbelliner Platz,52.49076702278101,13.314293645977356,Flea Market
290,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Salumeria Veneto,52.4894177089186,13.319841167621243,Italian Restaurant
291,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Ibis Berlin City West,52.48911863352239,13.316606958228705,Hotel
292,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,NETTO,52.491101,13.317011,Supermarket
293,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Grillhaus Wedo's,52.48847032158589,13.30118246411205,Snack Place
294,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Gretel-Bergmann-Sporthalle,52.48512774256099,13.306532793328692,Athletics & Sports
295,Charlottenburg-Wilmersdorf,52.490762137039496,13.310067537677533,Emser Platz,52.492499400018815,13.320075245867624,Plaza
296,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Lidl,52.49186550235231,13.297932126319893,Supermarket
297,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,La Cave de Bacchus Weinhandel,52.49572395455584,13.29681521987526,Wine Shop
298,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Fleischerei Bünger,52.49639000000001,13.292842000000002,Butcher
299,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Viet's,52.48682566157189,13.298147742444424,Vietnamese Restaurant
300,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Big Window,52.496249,13.296206,Eastern European Restaurant
301,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Die kleine Weltlaterne,52.493469679433254,13.299115481642866,Bar
302,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,De Santi,52.49666466760105,13.292707438284793,Italian Restaurant
303,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Sa Jour,52.496268489620675,13.294759806270196,Soup Place
304,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Hochmeisterplatz,52.495356295941455,13.300834913097653,Plaza
305,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Caffee Credo,52.495578,13.298370000000002,Café
306,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Il Gusto,52.4876395639192,13.299763063627193,Italian Restaurant
307,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Wasserperle,52.49162910373939,13.299931417373655,German Restaurant
308,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,"Zeitschriften, Tabak-, Büro-, Lotto- und Schreibwarenladen",52.4879,13.29931,Miscellaneous Shop
309,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Trattoria Taormina,52.491707,13.301395,Trattoria/Osteria
310,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,AVS Hostel & Hotel,52.486386394390344,13.29688838451533,Hotel
311,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,LECKERBACK,52.48616995561893,13.297124331354196,Bakery
312,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,AS Kurfürstendamm (12),52.49393537240098,13.290410041809082,Intersection
313,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Eisteufelchen,52.494656000000006,13.301992000000002,Ice Cream Shop
314,Charlottenburg-Wilmersdorf,52.490550908350116,13.295345913818874,Pad Thai,52.494804,13.301806,Thai Restaurant
315,Charlottenburg-Wilmersdorf,52.52606718139656,13.264487575028088,Lin's Mandarin,52.52072272066189,13.265213343696036,Chinese Restaurant
316,Charlottenburg-Wilmersdorf,52.52606718139656,13.264487575028088,Kleingartenanlage Kolonie Golfplatz,52.52374074775338,13.26753057971582,Garden
317,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Berliner Funkturm,52.50503588462882,13.278152346611025,Scenic Lookout
318,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Fressnapf,52.49966252138128,13.288615707863189,Pet Store
319,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Rathenauplatz,52.495136464729434,13.285539150238035,Plaza
320,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Oriental Snack,52.49686128044804,13.289720204073927,Doner Restaurant
321,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Hotel Kronprinz,52.49709079003273,13.287195382979212,Hotel
322,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Aral,52.4959715132338,13.287574955187495,Gas Station
323,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Cappuccino Grand Café Ku´damm Beach,52.49404571966356,13.282242783156516,Italian Restaurant
324,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Ku'damm Beach,52.49431528459459,13.281821209996345,Beach Bar
325,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Dreieck Funkturm (10) (1),52.50164300000001,13.280197,Intersection
326,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Gleis 3/4,52.500945606241245,13.283661927244165,Platform
327,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Ditsch,52.500522,13.284126,Bakery
328,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,S Westkreuz,52.50095855198698,13.283716263653648,Light Rail Station
329,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Funkturm Restaurant,52.50499628884482,13.278375700711605,Restaurant
330,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Steakhaus La Bodega,52.495903154370154,13.286263346672056,Steakhouse
331,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Halensee,52.494212990130244,13.280367851257324,Lake
332,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Cube Café,52.4998308123979,13.27152943558758,Coffee Shop
333,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,Wolf's Inn,52.49548820445922,13.287127239010008,Pub
334,Charlottenburg-Wilmersdorf,52.49932399697664,13.280273841460698,S Messe Süd (Eichkamp),52.49871787792146,13.270266057700047,Light Rail Station
335,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Aspria Berlin Ku'damm,52.50010200000001,13.294143,Hotel
336,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Rossmann,52.498270053599185,13.297967646988942,Drugstore
337,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Lokahi Loft,52.49958881922521,13.295801812973512,Gym / Fitness Center
338,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Aspria Club,52.500535753074686,13.29435231676672,Gym / Fitness Center
339,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Sayuri,52.49771903635713,13.295225996146744,Japanese Restaurant
340,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Cups,52.497388445266296,13.291307350385745,Café
341,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Haus der 100 Biere,52.498281692550535,13.297111420740736,German Restaurant
342,Charlottenburg-Wilmersdorf,52.499537125389395,13.294998280389965,Henriettenplatz,52.49674086387018,13.290994763374329,Plaza
